year,round,team,constructor_rank_norm
2022,22,alpine,0.6666666666666667
2022,22,aston_martin,0.3333333333333333
2022,22,ferrari,0.8888888888888888
2022,22,haas,0.2222222222222222
2022,22,mclaren,0.5555555555555556
2022,22,mercedes,0.7777777777777778
2022,22,red_bull,1.0
2022,22,williams,0.0
2023,1,alfa,0.5555555555555556
2023,1,alphatauri,0.2222222222222222
2023,1,alpine,0.4444444444444444
2023,1,aston_martin,0.8888888888888888
2023,1,ferrari,0.6666666666666667
2023,1,haas,0.1111111111111111
2023,1,mclaren,0.0
2023,1,mercedes,0.7777777777777778
2023,1,red_bull,1.0
2023,1,williams,0.3333333333333333
2023,2,alfa,0.5555555555555556
2023,2,alphatauri,0.2222222222222222
2023,2,alpine,0.4444444444444444
2023,2,aston_martin,0.8888888888888888
2023,2,ferrari,0.6666666666666667
2023,2,haas,0.1111111111111111
2023,2,mclaren,0.0
2023,2,mercedes,0.7777777777777778
2023,2,red_bull,1.0
2023,2,williams,0.3333333333333333
2023,3,alfa,0.4444444444444444
2023,3,alphatauri,0.1111111111111111
2023,3,alpine,0.5555555555555556
2023,3,aston_martin,0.8888888888888888
2023,3,ferrari,0.6666666666666667
2023,3,haas,0.3333333333333333
2023,3,mclaren,0.0
2023,3,mercedes,0.7777777777777778
2023,3,red_bull,1.0
2023,3,williams,0.2222222222222222
2023,4,alfa,0.2222222222222222
2023,4,alphatauri,0.1111111111111111
2023,4,alpine,0.4444444444444444
2023,4,aston_martin,0.8888888888888888
2023,4,ferrari,0.6666666666666667
2023,4,haas,0.3333333333333333
2023,4,mclaren,0.5555555555555556
2023,4,mercedes,0.7777777777777778
2023,4,red_bull,1.0
2023,4,williams,0.0
2023,5,alfa,0.2222222222222222
2023,5,alphatauri,0.1111111111111111
2023,5,alpine,0.4444444444444444
2023,5,aston_martin,0.8888888888888888
2023,5,ferrari,0.6666666666666667
2023,5,haas,0.3333333333333333
2023,5,mclaren,0.5555555555555556
2023,5,mercedes,0.7777777777777778
2023,5,red_bull,1.0
2023,5,williams,0.0
2023,6,alfa,0.2222222222222222
2023,6,alphatauri,0.1111111111111111
2023,6,alpine,0.4444444444444444
2023,6,aston_martin,0.8888888888888888
2023,6,ferrari,0.6666666666666667
2023,6,haas,0.3333333333333333
2023,6,mclaren,0.5555555555555556
2023,6,mercedes,0.7777777777777778
2023,6,red_bull,1.0
2023,6,williams,0.0
2023,7,alfa,0.2222222222222222
2023,7,alphatauri,0.1111111111111111
2023,7,alpine,0.5555555555555556
2023,7,aston_martin,0.8888888888888888
2023,7,ferrari,0.6666666666666667
2023,7,haas,0.3333333333333333
2023,7,mclaren,0.4444444444444444
2023,7,mercedes,0.7777777777777778
2023,7,red_bull,1.0
2023,7,williams,0.0
2023,8,alfa,0.2222222222222222
2023,8,alphatauri,0.1111111111111111
2023,8,alpine,0.5555555555555556
2023,8,aston_martin,0.7777777777777778
2023,8,ferrari,0.6666666666666667
2023,8,haas,0.3333333333333333
2023,8,mclaren,0.4444444444444444
2023,8,mercedes,0.8888888888888888
2023,8,red_bull,1.0
2023,8,williams,0.0
2023,9,alfa,0.3333333333333333
2023,9,alphatauri,0.0
2023,9,alpine,0.5555555555555556
2023,9,aston_martin,0.7777777777777778
2023,9,ferrari,0.6666666666666667
2023,9,haas,0.2222222222222222
2023,9,mclaren,0.4444444444444444
2023,9,mercedes,0.8888888888888888
2023,9,red_bull,1.0
2023,9,williams,0.1111111111111111
2023,10,alfa,0.2222222222222222
2023,10,alphatauri,0.0
2023,10,alpine,0.5555555555555556
2023,10,aston_martin,0.7777777777777778
2023,10,ferrari,0.6666666666666667
2023,10,haas,0.3333333333333333
2023,10,mclaren,0.4444444444444444
2023,10,mercedes,0.8888888888888888
2023,10,red_bull,1.0
2023,10,williams,0.1111111111111111
2023,11,alfa,0.1111111111111111
2023,11,alphatauri,0.0
2023,11,alpine,0.4444444444444444
2023,11,aston_martin,0.7777777777777778
2023,11,ferrari,0.6666666666666667
2023,11,haas,0.2222222222222222
2023,11,mclaren,0.5555555555555556
2023,11,mercedes,0.8888888888888888
2023,11,red_bull,1.0
2023,11,williams,0.3333333333333333
2023,12,alfa,0.1111111111111111
2023,12,alphatauri,0.0
2023,12,alpine,0.4444444444444444
2023,12,aston_martin,0.7777777777777778
2023,12,ferrari,0.6666666666666667
2023,12,haas,0.2222222222222222
2023,12,mclaren,0.5555555555555556
2023,12,mercedes,0.8888888888888888
2023,12,red_bull,1.0
2023,12,williams,0.3333333333333333
2023,13,alfa,0.1111111111111111
2023,13,alphatauri,0.0
2023,13,alpine,0.4444444444444444
2023,13,aston_martin,0.7777777777777778
2023,13,ferrari,0.6666666666666667
2023,13,haas,0.2222222222222222
2023,13,mclaren,0.5555555555555556
2023,13,mercedes,0.8888888888888888
2023,13,red_bull,1.0
2023,13,williams,0.3333333333333333
2023,14,alfa,0.1111111111111111
2023,14,alphatauri,0.0
2023,14,alpine,0.4444444444444444
2023,14,aston_martin,0.7777777777777778
2023,14,ferrari,0.6666666666666667
2023,14,haas,0.2222222222222222
2023,14,mclaren,0.5555555555555556
2023,14,mercedes,0.8888888888888888
2023,14,red_bull,1.0
2023,14,williams,0.3333333333333333
2023,15,alfa,0.1111111111111111
2023,15,alphatauri,0.0
2023,15,alpine,0.4444444444444444
2023,15,aston_martin,0.6666666666666667
2023,15,ferrari,0.7777777777777778
2023,15,haas,0.2222222222222222
2023,15,mclaren,0.5555555555555556
2023,15,mercedes,0.8888888888888888
2023,15,red_bull,1.0
2023,15,williams,0.3333333333333333
2023,16,alfa,0.1111111111111111
2023,16,alphatauri,0.0
2023,16,alpine,0.4444444444444444
2023,16,aston_martin,0.6666666666666667
2023,16,ferrari,0.7777777777777778
2023,16,haas,0.2222222222222222
2023,16,mclaren,0.5555555555555556
2023,16,mercedes,0.8888888888888888
2023,16,red_bull,1.0
2023,16,williams,0.3333333333333333
2023,17,alfa,0.1111111111111111
2023,17,alphatauri,0.0
2023,17,alpine,0.4444444444444444
2023,17,aston_martin,0.6666666666666667
2023,17,ferrari,0.7777777777777778
2023,17,haas,0.2222222222222222
2023,17,mclaren,0.5555555555555556
2023,17,mercedes,0.8888888888888888
2023,17,red_bull,1.0
2023,17,williams,0.3333333333333333
2023,18,alfa,0.2222222222222222
2023,18,alphatauri,0.0
2023,18,alpine,0.4444444444444444
2023,18,aston_martin,0.6666666666666667
2023,18,ferrari,0.7777777777777778
2023,18,haas,0.1111111111111111
2023,18,mclaren,0.5555555555555556
2023,18,mercedes,0.8888888888888888
2023,18,red_bull,1.0
2023,18,williams,0.3333333333333333
2023,19,alfa,0.2222222222222222
2023,19,alphatauri,0.0
2023,19,alpine,0.4444444444444444
2023,19,aston_martin,0.5555555555555556
2023,19,ferrari,0.7777777777777778
2023,19,haas,0.1111111111111111
2023,19,mclaren,0.6666666666666667
2023,19,mercedes,0.8888888888888888
2023,19,red_bull,1.0
2023,19,williams,0.3333333333333333
2023,20,alfa,0.1111111111111111
2023,20,alphatauri,0.2222222222222222
2023,20,alpine,0.4444444444444444
2023,20,aston_martin,0.5555555555555556
2023,20,ferrari,0.7777777777777778
2023,20,haas,0.0
2023,20,mclaren,0.6666666666666667
2023,20,mercedes,0.8888888888888888
2023,20,red_bull,1.0
2023,20,williams,0.3333333333333333
2023,21,alfa,0.1111111111111111
2023,21,alphatauri,0.2222222222222222
2023,21,alpine,0.4444444444444444
2023,21,aston_martin,0.5555555555555556
2023,21,ferrari,0.7777777777777778
2023,21,haas,0.0
2023,21,mclaren,0.6666666666666667
2023,21,mercedes,0.8888888888888888
2023,21,red_bull,1.0
2023,21,williams,0.3333333333333333
2023,22,alfa,0.1111111111111111
2023,22,alphatauri,0.2222222222222222
2023,22,alpine,0.4444444444444444
2023,22,aston_martin,0.5555555555555556
2023,22,ferrari,0.7777777777777778
2023,22,haas,0.0
2023,22,mclaren,0.6666666666666667
2023,22,mercedes,0.8888888888888888
2023,22,red_bull,1.0
2023,22,williams,0.3333333333333333
2024,1,alpine,0.0
2024,1,aston_martin,0.5555555555555556
2024,1,ferrari,0.8888888888888888
2024,1,haas,0.3333333333333333
2024,1,mclaren,0.6666666666666667
2024,1,mercedes,0.7777777777777778
2024,1,rb,0.2222222222222222
2024,1,red_bull,1.0
2024,1,sauber,0.4444444444444444
2024,1,williams,0.1111111111111111
2024,2,alpine,0.0
2024,2,aston_martin,0.5555555555555556
2024,2,ferrari,0.8888888888888888
2024,2,haas,0.3333333333333333
2024,2,mclaren,0.6666666666666667
2024,2,mercedes,0.7777777777777778
2024,2,rb,0.2222222222222222
2024,2,red_bull,1.0
2024,2,sauber,0.4444444444444444
2024,2,williams,0.1111111111111111
2024,3,alpine,0.0
2024,3,aston_martin,0.5555555555555556
2024,3,ferrari,0.8888888888888888
2024,3,haas,0.4444444444444444
2024,3,mclaren,0.7777777777777778
2024,3,mercedes,0.6666666666666667
2024,3,rb,0.1111111111111111
2024,3,red_bull,1.0
2024,3,sauber,0.2222222222222222
2024,3,williams,0.3333333333333333
2024,4,alpine,0.0
2024,4,aston_martin,0.5555555555555556
2024,4,ferrari,0.8888888888888888
2024,4,haas,0.3333333333333333
2024,4,mclaren,0.7777777777777778
2024,4,mercedes,0.6666666666666667
2024,4,rb,0.4444444444444444
2024,4,red_bull,1.0
2024,4,sauber,0.1111111111111111
2024,4,williams,0.2222222222222222
2024,5,alpine,0.0
2024,5,aston_martin,0.5555555555555556
2024,5,ferrari,0.8888888888888888
2024,5,haas,0.3333333333333333
2024,5,mclaren,0.7777777777777778
2024,5,mercedes,0.6666666666666667
2024,5,rb,0.4444444444444444
2024,5,red_bull,1.0
2024,5,sauber,0.1111111111111111
2024,5,williams,0.2222222222222222
2024,6,alpine,0.1111111111111111
2024,6,aston_martin,0.5555555555555556
2024,6,ferrari,0.8888888888888888
2024,6,haas,0.3333333333333333
2024,6,mclaren,0.7777777777777778
2024,6,mercedes,0.6666666666666667
2024,6,rb,0.4444444444444444
2024,6,red_bull,1.0
2024,6,sauber,0.0
2024,6,williams,0.2222222222222222
2024,7,alpine,0.2222222222222222
2024,7,aston_martin,0.5555555555555556
2024,7,ferrari,0.8888888888888888
2024,7,haas,0.3333333333333333
2024,7,mclaren,0.7777777777777778
2024,7,mercedes,0.6666666666666667
2024,7,rb,0.4444444444444444
2024,7,red_bull,1.0
2024,7,sauber,0.0
2024,7,williams,0.1111111111111111
2024,8,alpine,0.2222222222222222
2024,8,aston_martin,0.5555555555555556
2024,8,ferrari,0.8888888888888888
2024,8,haas,0.3333333333333333
2024,8,mclaren,0.7777777777777778
2024,8,mercedes,0.6666666666666667
2024,8,rb,0.4444444444444444
2024,8,red_bull,1.0
2024,8,sauber,0.0
2024,8,williams,0.1111111111111111
2024,9,alpine,0.1111111111111111
2024,9,aston_martin,0.5555555555555556
2024,9,ferrari,0.8888888888888888
2024,9,haas,0.3333333333333333
2024,9,mclaren,0.7777777777777778
2024,9,mercedes,0.6666666666666667
2024,9,rb,0.4444444444444444
2024,9,red_bull,1.0
2024,9,sauber,0.0
2024,9,williams,0.2222222222222222
2024,10,alpine,0.2222222222222222
2024,10,aston_martin,0.5555555555555556
2024,10,ferrari,0.8888888888888888
2024,10,haas,0.3333333333333333
2024,10,mclaren,0.7777777777777778
2024,10,mercedes,0.6666666666666667
2024,10,rb,0.4444444444444444
2024,10,red_bull,1.0
2024,10,sauber,0.0
2024,10,williams,0.1111111111111111
2024,11,alpine,0.3333333333333333
2024,11,aston_martin,0.5555555555555556
2024,11,ferrari,0.8888888888888888
2024,11,haas,0.2222222222222222
2024,11,mclaren,0.7777777777777778
2024,11,mercedes,0.6666666666666667
2024,11,rb,0.4444444444444444
2024,11,red_bull,1.0
2024,11,sauber,0.0
2024,11,williams,0.1111111111111111
2024,12,alpine,0.2222222222222222
2024,12,aston_martin,0.5555555555555556
2024,12,ferrari,0.8888888888888888
2024,12,haas,0.3333333333333333
2024,12,mclaren,0.7777777777777778
2024,12,mercedes,0.6666666666666667
2024,12,rb,0.4444444444444444
2024,12,red_bull,1.0
2024,12,sauber,0.0
2024,12,williams,0.1111111111111111
2024,13,alpine,0.2222222222222222
2024,13,aston_martin,0.5555555555555556
2024,13,ferrari,0.8888888888888888
2024,13,haas,0.3333333333333333
2024,13,mclaren,0.7777777777777778
2024,13,mercedes,0.6666666666666667
2024,13,rb,0.4444444444444444
2024,13,red_bull,1.0
2024,13,sauber,0.0
2024,13,williams,0.1111111111111111
2024,14,alpine,0.2222222222222222
2024,14,aston_martin,0.5555555555555556
2024,14,ferrari,0.7777777777777778
2024,14,haas,0.3333333333333333
2024,14,mclaren,0.8888888888888888
2024,14,mercedes,0.6666666666666667
2024,14,rb,0.4444444444444444
2024,14,red_bull,1.0
2024,14,sauber,0.0
2024,14,williams,0.1111111111111111
2024,15,alpine,0.2222222222222222
2024,15,aston_martin,0.5555555555555556
2024,15,ferrari,0.7777777777777778
2024,15,haas,0.3333333333333333
2024,15,mclaren,0.8888888888888888
2024,15,mercedes,0.6666666666666667
2024,15,rb,0.4444444444444444
2024,15,red_bull,1.0
2024,15,sauber,0.0
2024,15,williams,0.1111111111111111
2024,16,alpine,0.2222222222222222
2024,16,aston_martin,0.5555555555555556
2024,16,ferrari,0.7777777777777778
2024,16,haas,0.3333333333333333
2024,16,mclaren,0.8888888888888888
2024,16,mercedes,0.6666666666666667
2024,16,rb,0.4444444444444444
2024,16,red_bull,1.0
2024,16,sauber,0.0
2024,16,williams,0.1111111111111111
2024,17,alpine,0.2222222222222222
2024,17,aston_martin,0.5555555555555556
2024,17,ferrari,0.7777777777777778
2024,17,haas,0.3333333333333333
2024,17,mclaren,0.8888888888888888
2024,17,mercedes,0.6666666666666667
2024,17,rb,0.4444444444444444
2024,17,red_bull,1.0
2024,17,sauber,0.0
2024,17,williams,0.1111111111111111
2024,18,alpine,0.1111111111111111
2024,18,aston_martin,0.5555555555555556
2024,18,ferrari,0.7777777777777778
2024,18,haas,0.3333333333333333
2024,18,mclaren,1.0
2024,18,mercedes,0.6666666666666667
2024,18,rb,0.4444444444444444
2024,18,red_bull,0.8888888888888888
2024,18,sauber,0.0
2024,18,williams,0.2222222222222222
2024,19,alpine,0.1111111111111111
2024,19,aston_martin,0.5555555555555556
2024,19,ferrari,0.7777777777777778
2024,19,haas,0.3333333333333333
2024,19,mclaren,1.0
2024,19,mercedes,0.6666666666666667
2024,19,rb,0.4444444444444444
2024,19,red_bull,0.8888888888888888
2024,19,sauber,0.0
2024,19,williams,0.2222222222222222
2024,20,alpine,0.1111111111111111
2024,20,aston_martin,0.5555555555555556
2024,20,ferrari,0.7777777777777778
2024,20,haas,0.4444444444444444
2024,20,mclaren,1.0
2024,20,mercedes,0.6666666666666667
2024,20,rb,0.3333333333333333
2024,20,red_bull,0.8888888888888888
2024,20,sauber,0.0
2024,20,williams,0.2222222222222222
2024,21,alpine,0.1111111111111111
2024,21,aston_martin,0.5555555555555556
2024,21,ferrari,0.8888888888888888
2024,21,haas,0.4444444444444444
2024,21,mclaren,1.0
2024,21,mercedes,0.6666666666666667
2024,21,rb,0.3333333333333333
2024,21,red_bull,0.7777777777777778
2024,21,sauber,0.0
2024,21,williams,0.2222222222222222
2024,22,alpine,0.4444444444444444
2024,22,aston_martin,0.5555555555555556
2024,22,ferrari,0.8888888888888888
2024,22,haas,0.3333333333333333
2024,22,mclaren,1.0
2024,22,mercedes,0.6666666666666667
2024,22,rb,0.2222222222222222
2024,22,red_bull,0.7777777777777778
2024,22,sauber,0.0
2024,22,williams,0.1111111111111111
2024,23,alpine,0.3333333333333333
2024,23,aston_martin,0.5555555555555556
2024,23,ferrari,0.8888888888888888
2024,23,haas,0.4444444444444444
2024,23,mclaren,1.0
2024,23,mercedes,0.6666666666666667
2024,23,rb,0.2222222222222222
2024,23,red_bull,0.7777777777777778
2024,23,sauber,0.0
2024,23,williams,0.1111111111111111
2024,24,alpine,0.4444444444444444
2024,24,aston_martin,0.5555555555555556
2024,24,ferrari,0.8888888888888888
2024,24,haas,0.3333333333333333
2024,24,mclaren,1.0
2024,24,mercedes,0.6666666666666667
2024,24,rb,0.2222222222222222
2024,24,red_bull,0.7777777777777778
2024,24,sauber,0.0
2024,24,williams,0.1111111111111111
2025,1,alpine,0.2222222222222222
2025,1,aston_martin,0.5555555555555556
2025,1,ferrari,0.3333333333333333
2025,1,haas,0.0
2025,1,mclaren,1.0
2025,1,mercedes,0.8888888888888888
2025,1,rb,0.1111111111111111
2025,1,red_bull,0.7777777777777778
2025,1,sauber,0.4444444444444444
2025,1,williams,0.6666666666666667
2025,2,alpine,0.2222222222222222
2025,2,aston_martin,0.5555555555555556
2025,2,ferrari,0.3333333333333333
2025,2,haas,0.0
2025,2,mclaren,1.0
2025,2,mercedes,0.8888888888888888
2025,2,rb,0.1111111111111111
2025,2,red_bull,0.7777777777777778
2025,2,sauber,0.4444444444444444
2025,2,williams,0.6666666666666667
2025,3,alpine,0.0
2025,3,aston_martin,0.3333333333333333
2025,3,ferrari,0.5555555555555556
2025,3,haas,0.4444444444444444
2025,3,mclaren,1.0
2025,3,mercedes,0.8888888888888888
2025,3,rb,0.1111111111111111
2025,3,red_bull,0.7777777777777778
2025,3,sauber,0.2222222222222222
2025,3,williams,0.6666666666666667
2025,4,alpine,0.0
2025,4,aston_martin,0.3333333333333333
2025,4,ferrari,0.6666666666666667
2025,4,haas,0.4444444444444444
2025,4,mclaren,1.0
2025,4,mercedes,0.8888888888888888
2025,4,rb,0.2222222222222222
2025,4,red_bull,0.7777777777777778
2025,4,sauber,0.1111111111111111
2025,4,williams,0.5555555555555556
2025,5,alpine,0.1111111111111111
2025,5,aston_martin,0.3333333333333333
2025,5,ferrari,0.6666666666666667
2025,5,haas,0.5555555555555556
2025,5,mclaren,1.0
2025,5,mercedes,0.8888888888888888
2025,5,rb,0.2222222222222222
2025,5,red_bull,0.7777777777777778
2025,5,sauber,0.0
2025,5,williams,0.4444444444444444
2025,6,alpine,0.1111111111111111
2025,6,aston_martin,0.3333333333333333
2025,6,ferrari,0.6666666666666667
2025,6,haas,0.4444444444444444
2025,6,mclaren,1.0
2025,6,mercedes,0.8888888888888888
2025,6,rb,0.2222222222222222
2025,6,red_bull,0.7777777777777778
2025,6,sauber,0.0
2025,6,williams,0.5555555555555556
2025,7,alpine,0.1111111111111111
2025,7,aston_martin,0.3333333333333333
2025,7,ferrari,0.6666666666666667
2025,7,haas,0.4444444444444444
2025,7,mclaren,1.0
2025,7,mercedes,0.8888888888888888
2025,7,rb,0.2222222222222222
2025,7,red_bull,0.7777777777777778
2025,7,sauber,0.0
2025,7,williams,0.5555555555555556
2025,8,alpine,0.1111111111111111
2025,8,aston_martin,0.3333333333333333
2025,8,ferrari,0.6666666666666667
2025,8,haas,0.4444444444444444
2025,8,mclaren,1.0
2025,8,mercedes,0.8888888888888888
2025,8,rb,0.2222222222222222
2025,8,red_bull,0.7777777777777778
2025,8,sauber,0.0
2025,8,williams,0.5555555555555556
2025,9,alpine,0.1111111111111111
2025,9,aston_martin,0.2222222222222222
2025,9,ferrari,0.6666666666666667
2025,9,haas,0.4444444444444444
2025,9,mclaren,1.0
2025,9,mercedes,0.8888888888888888
2025,9,rb,0.3333333333333333
2025,9,red_bull,0.7777777777777778
2025,9,sauber,0.0
2025,9,williams,0.5555555555555556
2025,10,alpine,0.0
2025,10,aston_martin,0.1111111111111111
2025,10,ferrari,0.8888888888888888
2025,10,haas,0.3333333333333333
2025,10,mclaren,1.0
2025,10,mercedes,0.7777777777777778
2025,10,rb,0.4444444444444444
2025,10,red_bull,0.6666666666666667
2025,10,sauber,0.2222222222222222
2025,10,williams,0.5555555555555556
2025,11,alpine,0.0
2025,11,aston_martin,0.2222222222222222
2025,11,ferrari,0.7777777777777778
2025,11,haas,0.4444444444444444
2025,11,mclaren,1.0
2025,11,mercedes,0.8888888888888888
2025,11,rb,0.3333333333333333
2025,11,red_bull,0.6666666666666667
2025,11,sauber,0.1111111111111111
2025,11,williams,0.5555555555555556
2025,12,alpine,0.0
2025,12,aston_martin,0.2222222222222222
2025,12,ferrari,0.8888888888888888
2025,12,haas,0.3333333333333333
2025,12,mclaren,1.0
2025,12,mercedes,0.7777777777777778
2025,12,rb,0.4444444444444444
2025,12,red_bull,0.6666666666666667
2025,12,sauber,0.1111111111111111
2025,12,williams,0.5555555555555556
2025,13,alpine,0.0
2025,13,aston_martin,0.2222222222222222
2025,13,ferrari,0.8888888888888888
2025,13,haas,0.1111111111111111
2025,13,mclaren,1.0
2025,13,mercedes,0.7777777777777778
2025,13,rb,0.3333333333333333
2025,13,red_bull,0.6666666666666667
2025,13,sauber,0.4444444444444444
2025,13,williams,0.5555555555555556
2025,14,alpine,0.0
2025,14,aston_martin,0.2222222222222222
2025,14,ferrari,0.8888888888888888
2025,14,haas,0.1111111111111111
2025,14,mclaren,1.0
2025,14,mercedes,0.7777777777777778
2025,14,rb,0.3333333333333333
2025,14,red_bull,0.6666666666666667
2025,14,sauber,0.4444444444444444
2025,14,williams,0.5555555555555556
2025,15,alpine,0.0
2025,15,aston_martin,0.4444444444444444
2025,15,ferrari,0.8888888888888888
2025,15,haas,0.1111111111111111
2025,15,mclaren,1.0
2025,15,mercedes,0.7777777777777778
2025,15,rb,0.2222222222222222
2025,15,red_bull,0.6666666666666667
2025,15,sauber,0.3333333333333333
2025,15,williams,0.5555555555555556
2025,16,alpine,0.0
2025,16,aston_martin,0.4444444444444444
2025,16,ferrari,0.8888888888888888
2025,16,haas,0.1111111111111111
2025,16,mclaren,1.0
2025,16,mercedes,0.7777777777777778
2025,16,rb,0.3333333333333333
2025,16,red_bull,0.6666666666666667
2025,16,sauber,0.2222222222222222
2025,16,williams,0.5555555555555556
2025,17,alpine,0.0
2025,17,aston_martin,0.4444444444444444
2025,17,ferrari,0.8888888888888888
2025,17,haas,0.1111111111111111
2025,17,mclaren,1.0
2025,17,mercedes,0.7777777777777778
2025,17,rb,0.3333333333333333
2025,17,red_bull,0.6666666666666667
2025,17,sauber,0.2222222222222222
2025,17,williams,0.5555555555555556
2025,18,alpine,0.0
2025,18,aston_martin,0.3333333333333333
2025,18,ferrari,0.7777777777777778
2025,18,haas,0.1111111111111111
2025,18,mclaren,1.0
2025,18,mercedes,0.8888888888888888
2025,18,rb,0.4444444444444444
2025,18,red_bull,0.6666666666666667
2025,18,sauber,0.2222222222222222
2025,18,williams,0.5555555555555556
2025,19,alpine,0.0
2025,19,aston_martin,0.3333333333333333
2025,19,ferrari,0.7777777777777778
2025,19,haas,0.1111111111111111
2025,19,mclaren,1.0
2025,19,mercedes,0.8888888888888888
2025,19,rb,0.4444444444444444
2025,19,red_bull,0.6666666666666667
2025,19,sauber,0.2222222222222222
2025,19,williams,0.5555555555555556
2025,20,alpine,0.0
2025,20,aston_martin,0.3333333333333333
2025,20,ferrari,0.7777777777777778
2025,20,haas,0.1111111111111111
2025,20,mclaren,1.0
2025,20,mercedes,0.8888888888888888
2025,20,rb,0.4444444444444444
2025,20,red_bull,0.6666666666666667
2025,20,sauber,0.2222222222222222
2025,20,williams,0.5555555555555556
2025,21,alpine,0.0
2025,21,aston_martin,0.3333333333333333
2025,21,ferrari,0.8888888888888888
2025,21,haas,0.2222222222222222
2025,21,mclaren,1.0
2025,21,mercedes,0.7777777777777778
2025,21,rb,0.4444444444444444
2025,21,red_bull,0.6666666666666667
2025,21,sauber,0.1111111111111111
2025,21,williams,0.5555555555555556
2025,22,alpine,0.0
2025,22,aston_martin,0.3333333333333333
2025,22,ferrari,0.6666666666666667
2025,22,haas,0.2222222222222222
2025,22,mclaren,1.0
2025,22,mercedes,0.8888888888888888
2025,22,rb,0.4444444444444444
2025,22,red_bull,0.7777777777777778
2025,22,sauber,0.1111111111111111
2025,22,williams,0.5555555555555556
2025,23,alpine,0.0
2025,23,aston_martin,0.2222222222222222
2025,23,ferrari,0.6666666666666667
2025,23,haas,0.3333333333333333
2025,23,mclaren,1.0
2025,23,mercedes,0.8888888888888888
2025,23,rb,0.4444444444444444
2025,23,red_bull,0.7777777777777778
2025,23,sauber,0.1111111111111111
2025,23,williams,0.5555555555555556
2025,24,alpine,0.0
2025,24,aston_martin,0.3333333333333333
2025,24,ferrari,0.6666666666666667
2025,24,haas,0.2222222222222222
2025,24,mclaren,1.0
2025,24,mercedes,0.8888888888888888
2025,24,rb,0.4444444444444444
2025,24,red_bull,0.7777777777777778
2025,24,sauber,0.1111111111111111
2025,24,williams,0.5555555555555556
2026,1,alpine,0.3
2026,1,aston_martin,0.0
2026,1,audi,0.4
2026,1,cadillac,0.0999999999999999
2026,1,ferrari,0.9
2026,1,haas,0.6
2026,1,mclaren,0.8
2026,1,mercedes,1.0
2026,1,rb,0.5
2026,1,red_bull,0.7
2026,1,williams,0.1999999999999999
2026,2,alpine,0.3
2026,2,aston_martin,0.0
2026,2,audi,0.4
2026,2,cadillac,0.0999999999999999
2026,2,ferrari,0.9
2026,2,haas,0.6
2026,2,mclaren,0.8
2026,2,mercedes,1.0
2026,2,rb,0.5
2026,2,red_bull,0.7
2026,2,williams,0.1999999999999999
