year,round,driver,quali_gap
2018,16,perez,2.176000000000002
2018,16,raikkonen,0.8499999999999943
2018,16,ricciardo,1.8599999999999992
2018,16,sainz,3.2390000000000043
2018,16,sirotkin,4.224999999999994
2018,16,stroll,5.049999999999997
2018,16,vandoorne,4.590000000000003
2018,16,vettel,0.5559999999999974
2018,17,alonso,2.8130000000000024
2018,17,bottas,0.2269999999999896
2018,17,brendon_hartley,2.087999999999994
2018,17,ericsson,3.4529999999999887
2018,17,gasly,2.049999999999997
2018,17,grosjean,1.917999999999992
2018,17,hamilton,0.0
2018,17,hulkenberg,2.600999999999999
2018,17,kevin_magnussen,2.458999999999989
2018,17,leclerc,1.945999999999998
2018,17,max_verstappen,1.0889999999999986
2018,17,ocon,1.7779999999999916
2018,17,perez,1.8070000000000024
2018,17,raikkonen,0.8349999999999937
2018,17,ricciardo,2.0459999999999923
2018,17,sainz,2.475999999999999
2018,17,sirotkin,2.6119999999999948
2018,17,stroll,2.557000000000002
2018,17,vandoorne,3.280999999999992
2018,17,vettel,0.5189999999999912
2018,18,alonso,3.057000000000002
2018,18,bottas,0.3790000000000049
2018,18,brendon_hartley,2.9690000000000083
2018,18,ericsson,3.2990000000000066
2018,18,gasly,2.6129999999999995
2018,18,grosjean,2.013000000000005
2018,18,hamilton,0.0
2018,18,hulkenberg,1.9780000000000089
2018,18,kevin_magnussen,2.4950000000000045
2018,18,leclerc,2.0180000000000007
2018,18,max_verstappen,2.5289999999999964
2018,18,ocon,1.908000000000016
2018,18,perez,2.288000000000011
2018,18,raikkonen,0.0700000000000073
2018,18,ricciardo,1.257000000000005
2018,18,sainz,2.329000000000008
2018,18,sirotkin,3.125
2018,18,stroll,3.242999999999995
2018,18,vandoorne,3.4980000000000047
2018,18,vettel,0.061000000000007
2018,19,alonso,2.097999999999999
2018,19,bottas,0.4009999999999962
2018,19,brendon_hartley,1.9230000000000016
2018,19,ericsson,1.7540000000000049
2018,19,gasly,2.0690000000000026
2018,19,grosjean,2.152000000000001
2018,19,hamilton,0.1350000000000051
2018,19,hulkenberg,1.0679999999999978
2018,19,kevin_magnussen,2.8400000000000034
2018,19,leclerc,1.4299999999999926
2018,19,max_verstappen,0.0259999999999962
2018,19,ocon,1.492999999999995
2018,19,perez,1.483000000000004
2018,19,raikkonen,0.570999999999998
2018,19,ricciardo,0.0
2018,19,sainz,1.3250000000000028
2018,19,sirotkin,3.126999999999996
2018,19,stroll,2.9299999999999926
2018,19,vandoorne,2.207000000000008
2018,19,vettel,0.2109999999999985
2018,20,alonso,2.120999999999995
2018,20,bottas,0.1599999999999966
2018,20,brendon_hartley,1.9989999999999952
2018,20,ericsson,1.0149999999999864
2018,20,gasly,1.3349999999999935
2018,20,grosjean,0.9579999999999984
2018,20,hamilton,0.0
2018,20,hulkenberg,1.5529999999999973
2018,20,kevin_magnussen,1.1929999999999978
2018,20,leclerc,1.054000000000002
2018,20,max_verstappen,0.4969999999999999
2018,20,ocon,1.48899999999999
2018,20,perez,1.4599999999999935
2018,20,raikkonen,0.1749999999999971
2018,20,ricciardo,0.4989999999999952
2018,20,sainz,1.9879999999999995
2018,20,sirotkin,1.9779999999999944
2018,20,stroll,2.1599999999999966
2018,20,vandoorne,2.319999999999993
2018,20,vettel,0.0929999999999893
2018,21,alonso,2.948999999999998
2018,21,bottas,0.1620000000000061
2018,21,brendon_hartley,3.200000000000003
2018,21,ericsson,2.338000000000008
2018,21,gasly,3.372
2018,21,grosjean,1.3980000000000103
2018,21,hamilton,0.0
2018,21,hulkenberg,1.7480000000000049
2018,21,kevin_magnussen,2.515000000000001
2018,21,leclerc,1.4429999999999978
2018,21,max_verstappen,0.7950000000000017
2018,21,ocon,1.7459999999999951
2018,21,perez,2.4609999999999985
2018,21,raikkonen,0.5710000000000122
2018,21,ricciardo,0.6070000000000135
2018,21,sainz,2.1880000000000024
2018,21,sirotkin,3.840999999999994
2018,21,stroll,3.888000000000005
2018,21,vandoorne,3.7830000000000017
2018,21,vettel,0.331000000000003
2019,1,albon,2.1499999999999915
2019,1,bottas,0.1119999999999947
2019,1,gasly,2.533999999999992
2019,1,giovinazzi,1.9449999999999927
2019,1,grosjean,1.3399999999999892
2019,1,hamilton,0.0
2019,1,hulkenberg,2.053999999999988
2019,1,kevin_magnussen,1.6129999999999995
2019,1,kubica,5.581000000000003
2019,1,kvyat,2.0249999999999915
2019,1,leclerc,0.9560000000000032
2019,1,max_verstappen,0.833999999999989
2019,1,norris,1.8179999999999976
2019,1,perez,2.0459999999999923
2019,1,raikkonen,1.8279999999999887
2019,1,ricciardo,2.083999999999989
2019,1,russell,3.8739999999999952
2019,1,sainz,2.597999999999999
2019,1,stroll,2.530999999999992
2019,1,vettel,0.7039999999999935
2019,2,albon,1.6470000000000056
2019,2,bottas,0.3900000000000005
2019,2,gasly,1.6599999999999966
2019,2,giovinazzi,2.1599999999999966
2019,2,grosjean,1.149000000000001
2019,2,hamilton,0.323999999999998
2019,2,hulkenberg,2.167999999999992
2019,2,kevin_magnussen,0.8910000000000053
2019,2,kubica,3.933000000000007
2019,2,kvyat,1.9879999999999995
2019,2,leclerc,0.0
2019,2,max_verstappen,0.8859999999999957
2019,2,norris,1.1770000000000067
2019,2,perez,1.8900000000000008
2019,2,raikkonen,1.1559999999999917
2019,2,ricciardo,1.622
2019,2,russell,3.8930000000000007
2019,2,sainz,0.9470000000000028
2019,2,stroll,2.350999999999999
2019,2,vettel,0.2939999999999969
2019,3,bottas,0.0
2019,3,gasly,1.3830000000000098
2019,3,grosjean,1.6090000000000089
2019,3,hamilton,0.0229999999999961
2019,3,hulkenberg,1.4150000000000065
2019,3,kevin_magnussen,1.6030000000000086
2019,3,kubica,3.734000000000009
2019,3,kvyat,1.688999999999993
2019,3,leclerc,0.3179999999999978
2019,3,max_verstappen,0.5420000000000016
2019,3,norris,2.4200000000000017
2019,3,perez,1.7520000000000095
2019,3,raikkonen,1.872
2019,3,ricciardo,1.4110000000000014
2019,3,russell,3.706000000000003
2019,3,sainz,1.975999999999999
2019,3,stroll,2.7450000000000045
2019,3,vettel,0.3010000000000019
2019,4,albon,1.6589999999999918
2019,4,bottas,0.0
2019,4,giovinazzi,1.644999999999996
2019,4,grosjean,2.911999999999992
2019,4,hamilton,0.0589999999999975
2019,4,hulkenberg,2.931999999999988
2019,4,kevin_magnussen,1.8870000000000005
2019,4,kubica,4.959999999999994
2019,4,kvyat,1.1859999999999928
2019,4,leclerc,0.9309999999999974
2019,4,max_verstappen,0.5739999999999981
2019,4,norris,1.3909999999999911
2019,4,perez,1.097999999999999
2019,4,ricciardo,1.981999999999999
2019,4,russell,4.566999999999993
2019,4,sainz,1.4410000000000025
2019,4,stroll,2.134999999999991
2019,4,vettel,0.3019999999999925
2019,5,albon,2.038999999999988
2019,5,bottas,0.0
2019,5,gasly,1.3019999999999925
2019,5,giovinazzi,3.257999999999996
2019,5,grosjean,1.5049999999999957
2019,5,hamilton,0.6319999999999908
2019,5,hulkenberg,2.9979999999999905
2019,5,kevin_magnussen,1.5159999999999911
2019,5,kubica,4.847999999999999
2019,5,kvyat,1.836999999999989
2019,5,leclerc,1.181999999999988
2019,5,max_verstappen,0.9509999999999934
2019,5,norris,1.931999999999988
2019,5,perez,2.4799999999999898
2019,5,raikkonen,2.381999999999991
2019,5,ricciardo,1.893000000000001
2019,5,russell,3.665999999999997
2019,5,sainz,2.192999999999998
2019,5,stroll,3.0649999999999977
2019,5,vettel,0.8659999999999854
2019,6,albon,1.2630000000000052
2019,6,bottas,0.0859999999999985
2019,6,gasly,0.875
2019,6,giovinazzi,1.8100000000000025
2019,6,grosjean,1.6710000000000065
2019,6,hamilton,0.0
2019,6,hulkenberg,1.5040000000000049
2019,6,kevin_magnussen,0.9429999999999978
2019,6,kubica,3.585000000000008
2019,6,kvyat,1.105000000000004
2019,6,leclerc,1.983000000000004
2019,6,max_verstappen,0.4519999999999982
2019,6,norris,1.558000000000007
2019,6,perez,2.067000000000008
2019,6,raikkonen,1.8269999999999984
2019,6,ricciardo,1.0520000000000067
2019,6,russell,3.311000000000007
2019,6,sainz,1.2510000000000048
2019,6,stroll,2.680000000000007
2019,6,vettel,0.7810000000000059
2019,7,albon,1.7800000000000011
2019,7,bottas,0.855000000000004
2019,7,gasly,0.8390000000000128
2019,7,giovinazzi,1.882000000000005
2019,7,grosjean,1.869
2019,7,hamilton,0.206000000000003
2019,7,hulkenberg,1.0840000000000032
2019,7,kevin_magnussen,1.5460000000000065
2019,7,kubica,4.153000000000006
2019,7,kvyat,1.6809999999999974
2019,7,leclerc,0.6800000000000068
2019,7,max_verstappen,1.3790000000000049
2019,7,norris,1.4950000000000043
2019,7,perez,1.957000000000008
2019,7,raikkonen,1.990000000000009
2019,7,ricciardo,0.8310000000000031
2019,7,russell,3.377000000000009
2019,7,sainz,1.3320000000000078
2019,7,stroll,2.0260000000000105
2019,7,vettel,0.0
2019,8,albon,2.141999999999996
2019,8,bottas,0.2860000000000013
2019,8,gasly,1.8649999999999949
2019,8,giovinazzi,2.088999999999998
2019,8,grosjean,3.307000000000002
2019,8,hamilton,0.0
2019,8,hulkenberg,2.2249999999999943
2019,8,kevin_magnussen,2.846999999999994
2019,8,kubica,4.885999999999996
2019,8,kvyat,3.2449999999999903
2019,8,leclerc,0.6460000000000008
2019,8,max_verstappen,1.0899999999999892
2019,8,norris,1.0990000000000038
2019,8,perez,2.418999999999997
2019,8,raikkonen,2.213999999999998
2019,8,ricciardo,1.5990000000000038
2019,8,russell,4.469999999999999
2019,8,sainz,1.2029999999999887
2019,8,stroll,3.4069999999999965
2019,8,vettel,1.1869999999999976
2019,9,albon,1.662000000000006
2019,9,bottas,0.5339999999999989
2019,9,gasly,0.9849999999999994
2019,9,giovinazzi,1.176000000000002
2019,9,grosjean,1.4869999999999948
2019,9,hamilton,0.2590000000000003
2019,9,hulkenberg,1.5130000000000052
2019,9,kevin_magnussen,1.0690000000000026
2019,9,kubica,3.203000000000003
2019,9,kvyat,2.320999999999998
2019,9,leclerc,0.0
2019,9,max_verstappen,0.4359999999999999
2019,9,norris,1.0960000000000036
2019,9,perez,1.7860000000000014
2019,9,raikkonen,1.0529999999999973
2019,9,ricciardo,1.6440000000000057
2019,9,russell,2.900999999999996
2019,9,sainz,1.4500000000000028
2019,9,stroll,1.8289999999999933
2019,9,vettel,0.6640000000000015
2019,10,albon,1.2519999999999951
2019,10,bottas,0.0
2019,10,gasly,0.4969999999999999
2019,10,giovinazzi,1.3559999999999943
2019,10,grosjean,1.2540000000000049
2019,10,hamilton,0.0060000000000002
2019,10,hulkenberg,1.2929999999999922
2019,10,kevin_magnussen,1.5690000000000026
2019,10,kubica,3.164000000000001
2019,10,kvyat,1.628
2019,10,leclerc,0.0789999999999935
2019,10,max_verstappen,0.1829999999999927
2019,10,norris,0.9860000000000042
2019,10,perez,1.5559999999999974
2019,10,raikkonen,1.4529999999999887
2019,10,ricciardo,1.0889999999999986
2019,10,russell,2.695999999999998
2019,10,sainz,1.1099999999999994
2019,10,stroll,1.668999999999997
2019,10,vettel,0.6940000000000026
2019,11,albon,1.6940000000000026
2019,11,bottas,0.362000000000009
2019,11,gasly,0.6180000000000092
2019,11,giovinazzi,1.0190000000000057
2019,11,grosjean,1.0020000000000095
2019,11,hamilton,0.0
2019,11,hulkenberg,0.9990000000000094
2019,11,kevin_magnussen,1.0220000000000056
2019,11,kubica,3.0720000000000027
2019,11,kvyat,1.3680000000000092
2019,11,leclerc,0.4620000000000033
2019,11,max_verstappen,0.3460000000000036
2019,11,norris,1.5660000000000025
2019,11,perez,1.0090000000000003
2019,11,raikkonen,0.7520000000000095
2019,11,ricciardo,1.032000000000011
2019,11,russell,2.954000000000008
2019,11,sainz,0.8650000000000091
2019,11,stroll,1.4890000000000043
2019,12,albon,2.114999999999995
2019,12,bottas,0.0180000000000006
2019,12,gasly,0.8780000000000001
2019,12,giovinazzi,2.232
2019,12,grosjean,1.4410000000000025
2019,12,hamilton,0.1970000000000027
2019,12,hulkenberg,1.992999999999995
2019,12,kevin_magnussen,1.5499999999999972
2019,12,kubica,3.7519999999999953
2019,12,kvyat,2.1200000000000045
2019,12,leclerc,0.4710000000000036
2019,12,max_verstappen,0.0
2019,12,norris,1.2279999999999944
2019,12,perez,2.537000000000006
2019,12,raikkonen,1.468999999999994
2019,12,ricciardo,2.6850000000000023
2019,12,russell,2.459000000000003
2019,12,sainz,1.2800000000000011
2019,12,stroll,2.969999999999999
2019,12,vettel,0.4989999999999952
2019,13,albon,3.008999999999986
2019,13,bottas,0.8959999999999866
2019,13,gasly,3.915999999999997
2019,13,giovinazzi,3.117999999999995
2019,13,grosjean,2.277999999999992
2019,13,hamilton,0.762999999999991
2019,13,hulkenberg,2.022999999999996
2019,13,kevin_magnussen,2.218999999999994
2019,13,kvyat,3.9989999999999952
2019,13,leclerc,0.0
2019,13,max_verstappen,1.1709999999999925
2019,13,norris,2.328000000000003
2019,13,perez,2.1869999999999976
2019,13,raikkonen,1.6209999999999951
2019,13,ricciardo,1.5840000000000032
2019,13,russell,5.028999999999996
2019,13,sainz,3.987999999999999
2019,13,stroll,2.527999999999992
2019,13,vettel,0.5180000000000007
2019,14,albon,0.7139999999999986
2019,14,bottas,0.046999999999997
2019,14,gasly,1.2009999999999934
2019,14,giovinazzi,1.2099999999999935
2019,14,grosjean,1.4769999999999897
2019,14,hamilton,0.0390000000000014
2019,14,hulkenberg,0.7420000000000044
2019,14,kevin_magnussen,1.3079999999999927
2019,14,kubica,3.0489999999999924
2019,14,kvyat,1.3229999999999933
2019,14,leclerc,0.0
2019,14,norris,1.3389999999999986
2019,14,perez,1.9839999999999949
2019,14,raikkonen,1.2079999999999984
2019,14,ricciardo,0.5259999999999962
2019,14,russell,2.492999999999995
2019,14,sainz,0.894999999999996
2019,14,stroll,1.1910000000000025
2019,14,vettel,0.1499999999999914
2019,15,albon,1.1940000000000026
2019,15,bottas,0.9249999999999972
2019,15,gasly,2.482
2019,15,giovinazzi,2.480000000000004
2019,15,grosjean,4.060000000000002
2019,15,hamilton,0.1910000000000025
2019,15,hulkenberg,2.047000000000012
2019,15,kevin_magnussen,3.433000000000007
2019,15,kubica,4.969000000000008
2019,15,kvyat,3.739999999999995
2019,15,leclerc,0.0
2019,15,max_verstappen,0.5960000000000036
2019,15,norris,1.355000000000004
2019,15,perez,2.3030000000000115
2019,15,raikkonen,2.6410000000000053
2019,15,russell,4.649999999999992
2019,15,sainz,1.600999999999999
2019,15,stroll,3.762000000000001
2019,15,vettel,0.2199999999999988
2019,16,albon,7.569000000000003
2019,16,bottas,1.0040000000000049
2019,16,gasly,2.3220000000000027
2019,16,giovinazzi,2.409000000000006
2019,16,grosjean,1.888999999999996
2019,16,hamilton,0.402000000000001
2019,16,hulkenberg,1.6610000000000014
2019,16,kevin_magnussen,2.26100000000001
2019,16,kubica,4.845999999999989
2019,16,kvyat,7.915999999999997
2019,16,leclerc,0.0
2019,16,max_verstappen,0.6820000000000022
2019,16,norris,1.6730000000000018
2019,16,perez,2.3299999999999983
2019,16,raikkonen,3.212000000000004
2019,16,ricciardo,2.0330000000000013
2019,16,russell,3.7279999999999935
2019,16,sainz,1.5940000000000083
2019,16,stroll,2.605000000000004
2019,16,vettel,0.4249999999999971
2019,17,albon,0.7870000000000061
2019,17,bottas,0.2290000000000134
2019,17,gasly,1.7150000000000034
2019,17,giovinazzi,2.190000000000012
2019,17,grosjean,2.0800000000000125
2019,17,hamilton,0.2379999999999995
2019,17,hulkenberg,2.555000000000007
2019,17,kvyat,2.499000000000009
2019,17,leclerc,0.1890000000000071
2019,17,max_verstappen,0.7870000000000061
2019,17,norris,1.4000000000000057
2019,17,perez,3.280000000000001
2019,17,raikkonen,2.294000000000011
2019,17,ricciardo,2.7580000000000098
2019,17,russell,3.300000000000012
2019,17,sainz,1.240000000000009
2019,17,stroll,2.281000000000006
2019,17,vettel,0.0
2019,18,albon,0.578000000000003
2019,18,bottas,0.5799999999999983
2019,18,gasly,1.828000000000003
2019,18,giovinazzi,2.51100000000001
2019,18,grosjean,3.841000000000008
2019,18,hamilton,0.5040000000000049
2019,18,hulkenberg,2.127000000000009
2019,18,kevin_magnussen,3.678000000000011
2019,18,kubica,5.421000000000007
2019,18,kvyat,1.7109999999999983
2019,18,leclerc,0.2660000000000053
2019,18,max_verstappen,0.0
2019,18,norris,1.5640000000000072
2019,18,perez,1.929000000000002
2019,18,raikkonen,2.209000000000003
2019,18,ricciardo,2.174999999999997
2019,18,russell,4.065000000000012
2019,18,sainz,1.2560000000000002
2019,18,stroll,3.307000000000002
2019,18,vettel,0.4120000000000061
2019,19,albon,0.5190000000000055
2019,19,bottas,0.0
2019,19,gasly,1.527000000000001
2019,19,giovinazzi,2.1970000000000027
2019,19,grosjean,2.129000000000005
2019,19,hamilton,0.2920000000000016
2019,19,hulkenberg,1.7860000000000014
2019,19,kevin_magnussen,1.7830000000000013
2019,19,kubica,3.8600000000000136
2019,19,kvyat,1.960000000000008
2019,19,leclerc,0.108000000000004
2019,19,max_verstappen,0.0670000000000072
2019,19,norris,1.1460000000000008
2019,19,perez,3.778999999999997
2019,19,raikkonen,2.3400000000000034
2019,19,ricciardo,1.4590000000000032
2019,19,russell,3.3430000000000035
2019,19,sainz,0.818000000000012
2019,19,stroll,1.891999999999996
2019,19,vettel,0.0120000000000004
2019,20,albon,0.4320000000000021
2019,20,bottas,0.3709999999999951
2019,20,gasly,1.266999999999996
2019,20,giovinazzi,1.4159999999999968
2019,20,grosjean,1.2019999999999982
2019,20,hamilton,0.1959999999999979
2019,20,hulkenberg,1.4179999999999922
2019,20,kevin_magnussen,1.2999999999999972
2019,20,kubica,3.111000000000004
2019,20,kvyat,1.816999999999993
2019,20,leclerc,0.2249999999999943
2019,20,max_verstappen,0.0
2019,20,norris,1.3649999999999949
2019,20,perez,1.5319999999999965
2019,20,raikkonen,1.355000000000004
2019,20,ricciardo,1.4000000000000057
2019,20,russell,2.6230000000000047
2019,20,stroll,2.0330000000000013
2019,20,vettel,0.1280000000000001
2019,21,albon,0.9030000000000058
2019,21,bottas,0.1940000000000026
2019,21,gasly,2.3100000000000023
2019,21,giovinazzi,3.335000000000008
2019,21,grosjean,3.2720000000000056
2019,21,hamilton,0.0
2019,21,hulkenberg,1.931000000000012
2019,21,kevin_magnussen,2.4749999999999943
2019,21,kubica,4.456999999999994
2019,21,kvyat,2.3619999999999948
2019,21,leclerc,0.4399999999999977
2019,21,max_verstappen,0.3600000000000136
2019,21,norris,1.657000000000011
2019,21,perez,2.182000000000002
2019,21,raikkonen,3.604000000000013
2019,21,ricciardo,1.6770000000000067
2019,21,russell,3.9380000000000015
2019,21,sainz,1.5289999999999964
2019,21,stroll,2.3240000000000123
2019,21,vettel,0.5600000000000023
2020,1,albon,0.8070000000000022
2020,1,bottas,0.0
2020,1,gasly,1.3660000000000068
2020,1,giovinazzi,2.235999999999997
2020,1,grosjean,1.7520000000000024
2020,1,hamilton,0.0120000000000004
2020,1,kevin_magnussen,2.2250000000000014
2020,1,kvyat,1.491999999999997
2020,1,latifi,2.818000000000005
2020,1,leclerc,0.9840000000000018
2020,1,max_verstappen,0.5379999999999967
2020,1,norris,0.6869999999999976
2020,1,ocon,1.7040000000000006
2020,1,perez,0.9209999999999994
2020,1,raikkonen,2.285000000000004
2020,1,ricciardo,1.083999999999996
2020,1,russell,2.228000000000001
2020,1,sainz,1.0320000000000036
2020,1,stroll,1.0159999999999982
2020,1,vettel,1.267000000000003
2020,2,albon,1.188999999999993
2020,2,bottas,0.8319999999999936
2020,2,gasly,0.9189999999999968
2020,2,giovinazzi,4.006
2020,2,hamilton,0.0
2020,2,kevin_magnussen,2.385999999999996
2020,2,kvyat,1.891999999999996
2020,2,latifi,3.9339999999999975
2020,2,leclerc,1.8029999999999973
2020,2,max_verstappen,0.1129999999999995
2020,2,norris,0.6230000000000047
2020,2,ocon,0.938999999999993
2020,2,perez,3.781999999999997
2020,2,raikkonen,3.3149999999999977
2020,2,ricciardo,1.4039999999999964
2020,2,russell,1.8109999999999928
2020,2,sainz,0.7650000000000006
2020,2,stroll,1.8199999999999927
2020,2,vettel,1.7199999999999989
2020,3,albon,2.2680000000000007
2020,3,bottas,0.1069999999999993
2020,3,gasly,2.060999999999993
2020,3,giovinazzi,3.058999999999997
2020,3,grosjean,2.9599999999999937
2020,3,hamilton,0.0
2020,3,kevin_magnussen,2.7049999999999983
2020,3,kvyat,2.757000000000005
2020,3,latifi,2.6580000000000013
2020,3,leclerc,1.3700000000000043
2020,3,max_verstappen,1.402000000000001
2020,3,norris,1.5189999999999912
2020,3,ocon,2.271999999999992
2020,3,perez,1.097999999999999
2020,3,raikkonen,3.1670000000000016
2020,3,ricciardo,2.213999999999998
2020,3,russell,2.138000000000005
2020,3,sainz,1.5799999999999983
2020,3,stroll,0.9299999999999926
2020,3,vettel,1.3269999999999982
2020,4,albon,2.2420000000000044
2020,4,bottas,0.3130000000000024
2020,4,gasly,2.0400000000000063
2020,4,giovinazzi,2.861000000000004
2020,4,grosjean,3.3400000000000034
2020,4,hamilton,0.0
2020,4,hulkenberg,2.024000000000001
2020,4,kevin_magnussen,2.855000000000004
2020,4,kvyat,2.4410000000000025
2020,4,latifi,3.402000000000001
2020,4,leclerc,1.1239999999999952
2020,4,max_verstappen,1.0220000000000056
2020,4,norris,1.4789999999999992
2020,4,ocon,1.906000000000006
2020,4,raikkonen,3.0630000000000024
2020,4,ricciardo,1.706000000000003
2020,4,russell,2.429000000000002
2020,4,sainz,1.662000000000006
2020,4,stroll,1.5360000000000014
2020,4,vettel,2.036000000000002
2020,5,albon,1.4879999999999995
2020,5,bottas,0.0
2020,5,gasly,1.3689999999999998
2020,5,giovinazzi,3.2789999999999964
2020,5,grosjean,2.1000000000000085
2020,5,hamilton,0.0630000000000023
2020,5,hulkenberg,0.9279999999999972
2020,5,kevin_magnussen,3.082000000000008
2020,5,kvyat,2.7280000000000086
2020,5,latifi,3.2760000000000105
2020,5,leclerc,1.460000000000008
2020,5,max_verstappen,1.0220000000000056
2020,5,norris,1.6239999999999952
2020,5,ocon,1.856999999999999
2020,5,raikkonen,3.338999999999998
2020,5,ricciardo,1.143000000000001
2020,5,russell,2.301000000000002
2020,5,sainz,1.929000000000002
2020,5,stroll,1.274000000000001
2020,5,vettel,1.9240000000000064
2020,6,albon,1.4449999999999932
2020,6,bottas,0.0589999999999975
2020,6,gasly,1.215999999999994
2020,6,giovinazzi,3.1129999999999995
2020,6,grosjean,2.5049999999999955
2020,6,hamilton,0.0
2020,6,kevin_magnussen,2.323999999999998
2020,6,kvyat,1.608000000000004
2020,6,latifi,2.9479999999999933
2020,6,leclerc,1.3689999999999998
2020,6,max_verstappen,0.7079999999999984
2020,6,norris,1.5
2020,6,ocon,1.983000000000004
2020,6,perez,0.8979999999999961
2020,6,raikkonen,1.8019999999999925
2020,6,ricciardo,1.6140000000000043
2020,6,russell,2.515000000000001
2020,6,sainz,1.2920000000000016
2020,6,stroll,1.0049999999999957
2020,6,vettel,1.5840000000000032
2020,7,albon,0.9409999999999884
2020,7,bottas,0.5109999999999957
2020,7,gasly,1.492999999999995
2020,7,giovinazzi,2.6979999999999933
2020,7,grosjean,2.5859999999999843
2020,7,hamilton,0.0
2020,7,kevin_magnussen,3.0619999999999834
2020,7,kvyat,1.4779999999999802
2020,7,latifi,2.885999999999996
2020,7,leclerc,1.7439999999999998
2020,7,max_verstappen,0.525999999999982
2020,7,norris,1.404999999999987
2020,7,ocon,1.1439999999999912
2020,7,perez,1.279999999999987
2020,7,raikkonen,2.490999999999985
2020,7,ricciardo,0.8089999999999975
2020,7,russell,2.215999999999994
2020,7,sainz,1.1859999999999928
2020,7,stroll,1.23899999999999
2020,7,vettel,2.008999999999986
2020,8,albon,1.1769999999999925
2020,8,bottas,0.0649999999999977
2020,8,gasly,1.0219999999999914
2020,8,giovinazzi,2.3190000000000026
2020,8,grosjean,2.251999999999996
2020,8,hamilton,0.0
2020,8,kevin_magnussen,1.981999999999999
2020,8,kvyat,1.2819999999999965
2020,8,latifi,2.8299999999999983
2020,8,leclerc,1.3859999999999957
2020,8,max_verstappen,0.8930000000000007
2020,8,norris,0.9329999999999928
2020,8,ocon,1.3470000000000084
2020,8,perez,0.8310000000000031
2020,8,raikkonen,2.039000000000001
2020,8,ricciardo,0.977000000000004
2020,8,russell,2.700000000000003
2020,8,sainz,0.8079999999999927
2020,8,stroll,1.037000000000006
2020,8,vettel,2.263999999999996
2020,9,albon,0.769999999999996
2020,9,bottas,0.0589999999999975
2020,9,gasly,1.9809999999999943
2020,9,giovinazzi,2.0759999999999934
2020,9,grosjean,1.9249999999999967
2020,9,hamilton,0.0
2020,9,kevin_magnussen,2.203999999999993
2020,9,kvyat,1.7099999999999935
2020,9,latifi,2.175999999999988
2020,9,leclerc,1.1259999999999906
2020,9,max_verstappen,0.3269999999999982
2020,9,norris,1.4959999999999951
2020,9,ocon,1.1529999999999916
2020,9,perez,1.1670000000000016
2020,9,raikkonen,1.7099999999999935
2020,9,ricciardo,1.0989999999999895
2020,9,russell,2.087999999999994
2020,9,sainz,1.377999999999986
2020,9,stroll,1.1269999999999951
2020,9,vettel,1.7139999999999986
2020,10,albon,1.7040000000000075
2020,10,bottas,0.652000000000001
2020,10,gasly,1.695999999999998
2020,10,giovinazzi,3.289999999999992
2020,10,grosjean,3.2879999999999967
2020,10,hamilton,0.0
2020,10,kevin_magnussen,3.376999999999996
2020,10,kvyat,1.9449999999999927
2020,10,latifi,3.762000000000001
2020,10,leclerc,1.9350000000000025
2020,10,max_verstappen,0.5630000000000024
2020,10,norris,1.5430000000000064
2020,10,ocon,1.3199999999999932
2020,10,perez,1.0130000000000052
2020,10,raikkonen,3.962999999999994
2020,10,ricciardo,0.9140000000000016
2020,10,russell,2.2789999999999964
2020,10,sainz,1.2459999999999951
2020,10,stroll,2.0600000000000023
2020,10,vettel,2.305000000000007
2020,11,albon,0.7779999999999916
2020,11,bottas,0.0
2020,11,gasly,1.5069999999999908
2020,11,giovinazzi,1.6670000000000016
2020,11,grosjean,2.282999999999987
2020,11,hamilton,0.1209999999999951
2020,11,hulkenberg,2.751999999999996
2020,11,kevin_magnussen,1.8559999999999943
2020,11,kvyat,1.5789999999999935
2020,11,latifi,2.542999999999992
2020,11,leclerc,0.7659999999999911
2020,11,max_verstappen,0.1979999999999933
2020,11,norris,1.046999999999997
2020,11,ocon,0.972999999999999
2020,11,perez,1.0609999999999928
2020,11,raikkonen,2.548000000000002
2020,11,ricciardo,0.8269999999999982
2020,11,russell,2.2949999999999875
2020,11,sainz,1.0919999999999987
2020,11,vettel,1.468999999999994
2020,12,albon,0.9449999999999932
2020,12,bottas,0.0
2020,12,gasly,0.742999999999995
2020,12,giovinazzi,1.856999999999999
2020,12,grosjean,1.897999999999996
2020,12,hamilton,0.1859999999999928
2020,12,kevin_magnussen,2.0419999999999874
2020,12,kvyat,1.2620000000000005
2020,12,latifi,2.310999999999993
2020,12,leclerc,0.6239999999999952
2020,12,max_verstappen,0.4129999999999967
2020,12,norris,0.8549999999999898
2020,12,ocon,1.147999999999996
2020,12,perez,0.6629999999999967
2020,12,raikkonen,1.7349999999999852
2020,12,ricciardo,1.0149999999999864
2020,12,russell,1.3219999999999883
2020,12,sainz,0.7169999999999845
2020,12,stroll,1.1599999999999966
2020,12,vettel,0.9799999999999898
2020,13,albon,0.963000000000008
2020,13,bottas,0.0
2020,13,gasly,0.8930000000000007
2020,13,giovinazzi,2.599000000000004
2020,13,grosjean,2.309000000000012
2020,13,hamilton,0.0970000000000084
2020,13,kevin_magnussen,2.3299999999999983
2020,13,kvyat,1.0870000000000033
2020,13,latifi,2.378
2020,13,leclerc,1.007000000000005
